ticket_id,customer_id,department,issue_type,priority,agent,channel,created_at,sla_due_at,closed_at,status,resolution_hours,previous_contacts,customer_message,customer_rating
TKT-02344,CUST-1116,Product Support,Login Issue,Critical,Sarah,Phone,2025-04-19,2025-04-19 08:00:00,2025-04-19 21:00:00,Closed,21.0,0,I would like an update on my ticket.,4
TKT-02345,CUST-1144,Shipping,Login Issue,Medium,Ethan,Phone,2025-08-11,2025-08-13 00:00:00,,Open,,1,Can you check the status of my request?,4
TKT-02346,CUST-1183,Product Support,Late Delivery,High,Priya,Email,2025-01-24,2025-01-25 00:00:00,2025-01-24 04:00:00,Escalated,4.0,0,I would like an update on my ticket.,3
TKT-02347,CUST-1728,Technical Support,Late Delivery,Low,Ava,Email,2025-07-11,2025-07-14 00:00:00,2025-07-14 22:00:00,Closed,94.0,0,I am tired of waiting for a response.,1
TKT-02348,CUST-1977,Account Management,Payment Failure,Low,Mia,Email,2025-03-25,2025-03-28 00:00:00,2025-03-25 23:00:00,Closed,23.0,1,This is very frustrating and I need this fixed immediately.,3
TKT-02349,CUST-1754,Technical Support,Late Delivery,High,Ethan,Email,2025-02-21,2025-02-22 00:00:00,2025-02-22 15:00:00,Closed,39.0,0,I want to cancel if this is not resolved today.,2
TKT-02350,CUST-1629,Technical Support,Refund Delay,Low,Noah,Phone,2025-04-07,2025-04-10 00:00:00,2025-04-11 21:00:00,Closed,117.0,0,The support team has been helpful so far.,4
TKT-02351,CUST-1062,Product Support,Subscription Cancellation,Low,David,Chat,2025-11-25,2025-11-28 00:00:00,2025-11-25 14:00:00,Closed,14.0,0,I am having an issue and need assistance.,3
TKT-02352,CUST-1516,Shipping,Refund Delay,Medium,David,Email,2025-09-28,2025-09-30 00:00:00,2025-10-02 01:00:00,Closed,97.0,4,Can you check the status of my request?,4
TKT-02353,CUST-1237,Shipping,Payment Failure,Medium,Ethan,Email,2025-01-04,2025-01-06 00:00:00,2025-01-05 13:00:00,Closed,37.0,1,I am tired of waiting for a response.,3
TKT-02354,CUST-1191,Shipping,Bug Report,High,Ava,Email,2025-09-12,2025-09-13 00:00:00,2025-09-13 18:00:00,Closed,42.0,0,This is very frustrating and I need this fixed immediately.,3
TKT-02355,CUST-1546,Product Support,Refund Delay,Low,Liam,Chat,2025-01-06,2025-01-09 00:00:00,,Open,,0,Can you check the status of my request?,4
TKT-02356,CUST-1821,Billing,Login Issue,High,Ava,Phone,2025-01-16,2025-01-17 00:00:00,2025-01-16 20:00:00,Closed,20.0,1,I am having an issue and need assistance.,4
TKT-02357,CUST-1915,Billing,Login Issue,Medium,Sarah,Phone,2025-10-04,2025-10-06 00:00:00,2025-10-07 12:00:00,Closed,84.0,4,I need help with my account.,3
TKT-02358,CUST-1102,Shipping,Refund Delay,Medium,Ava,Phone,2025-11-21,2025-11-23 00:00:00,2025-11-24 20:00:00,Closed,92.0,1,Thanks for helping me with this issue.,4
TKT-02359,CUST-1581,Shipping,Bug Report,Medium,Ethan,Web Form,2025-08-26,2025-08-28 00:00:00,2025-08-29 01:00:00,Closed,73.0,0,The issue was handled well.,4
TKT-02360,CUST-1980,Technical Support,Login Issue,Medium,Priya,Phone,2025-02-08,2025-02-10 00:00:00,,Open,,1,I am having an issue and need assistance.,4
TKT-02361,CUST-1536,Technical Support,Subscription Cancellation,Medium,Mia,Web Form,2025-08-24,2025-08-26 00:00:00,2025-08-26 09:00:00,Closed,57.0,3,Can you check the status of my request?,4
TKT-02362,CUST-1716,Product Support,Product Question,High,David,Web Form,2025-03-31,2025-04-01 00:00:00,2025-04-01 19:00:00,Closed,43.0,2,I have contacted support multiple times and nobody has helped me.,1
TKT-02363,CUST-1254,Shipping,Refund Delay,High,Liam,Web Form,2025-12-07,2025-12-08 00:00:00,,Open,,0,Can you check the status of my request?,4
TKT-02364,CUST-1341,Product Support,Account Verification,Medium,Sarah,Phone,2025-03-09,2025-03-11 00:00:00,2025-03-10 22:00:00,Closed,46.0,0,This issue is affecting my work and I am unhappy.,1
TKT-02365,CUST-1094,Technical Support,Account Verification,High,Ava,Web Form,2025-11-19,2025-11-20 00:00:00,2025-11-23 00:00:00,Closed,96.0,0,I appreciate the quick response.,4
TKT-02366,CUST-1373,Shipping,Payment Failure,Medium,Priya,Phone,2025-04-01,2025-04-03 00:00:00,,Open,,1,Can you check the status of my request?,3
TKT-02367,CUST-1271,Account Management,Refund Delay,Medium,Priya,Phone,2025-07-05,2025-07-07 00:00:00,2025-07-08 10:00:00,Closed,82.0,0,The issue was handled well.,5
TKT-02368,CUST-1243,Product Support,Subscription Cancellation,Medium,David,Web Form,2025-11-25,2025-11-27 00:00:00,2025-11-26 05:00:00,Closed,29.0,1,I am having an issue and need assistance.,4
TKT-02369,CUST-1295,Product Support,Login Issue,High,Noah,Chat,2025-11-16,2025-11-17 00:00:00,,Open,,1,I appreciate the quick response.,5
TKT-02370,CUST-1062,Technical Support,Product Question,Low,Ethan,Chat,2025-06-15,2025-06-18 00:00:00,,Open,,1,The support team has been helpful so far.,4
TKT-02371,CUST-1347,Account Management,Bug Report,High,Priya,Phone,2025-11-30,2025-12-01 00:00:00,,Open,,0,Can you check the status of my request?,3
TKT-02372,CUST-1655,Account Management,Late Delivery,Medium,Liam,Email,2025-01-14,2025-01-16 00:00:00,2025-01-14 19:00:00,Closed,19.0,0,This issue is affecting my work and I am unhappy.,3
TKT-02373,CUST-1828,Account Management,Late Delivery,Medium,Ava,Email,2025-05-18,2025-05-20 00:00:00,,Open,,1,Thanks for helping me with this issue.,5
TKT-02374,CUST-1346,Product Support,Payment Failure,Low,Ethan,Phone,2025-11-07,2025-11-10 00:00:00,2025-11-08 01:00:00,Closed,25.0,1,I have contacted support multiple times and nobody has helped me.,2
TKT-02375,CUST-1045,Billing,Payment Failure,Low,Priya,Web Form,2025-02-12,2025-02-15 00:00:00,2025-02-14 17:00:00,Closed,65.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-02376,CUST-1909,Billing,Subscription Cancellation,High,Mia,Web Form,2025-03-26,2025-03-27 00:00:00,2025-03-27 17:00:00,Closed,41.0,0,Thank you for the update.,5
TKT-02377,CUST-1896,Billing,Subscription Cancellation,High,Priya,Chat,2025-07-10,2025-07-11 00:00:00,2025-07-12 11:00:00,Closed,59.0,2,This issue is affecting my work and I am unhappy.,3
TKT-02378,CUST-1173,Shipping,Late Delivery,Low,Ava,Email,2025-05-27,2025-05-30 00:00:00,2025-05-27 22:00:00,Closed,22.0,0,Can you check the status of my request?,4
TKT-02379,CUST-1719,Technical Support,Payment Failure,Low,David,Phone,2025-03-28,2025-03-31 00:00:00,2025-04-01 00:00:00,Escalated,96.0,1,Can you check the status of my request?,4
TKT-02380,CUST-1454,Product Support,Late Delivery,Medium,Ava,Phone,2025-06-10,2025-06-12 00:00:00,2025-06-12 21:00:00,Closed,69.0,1,Can you check the status of my request?,4
TKT-02381,CUST-1583,Account Management,Refund Delay,Medium,Noah,Email,2025-07-08,2025-07-10 00:00:00,2025-07-10 18:00:00,Closed,66.0,0,I appreciate the quick response.,4
TKT-02382,CUST-1216,Billing,Account Verification,Medium,Sarah,Email,2025-03-10,2025-03-12 00:00:00,2025-03-14 08:00:00,Escalated,104.0,0,Thank you for the update.,5
TKT-02383,CUST-1679,Shipping,Subscription Cancellation,Medium,Sarah,Email,2025-09-06,2025-09-08 00:00:00,2025-09-06 18:00:00,Closed,18.0,0,Please help me understand what happened.,3
TKT-02384,CUST-1329,Technical Support,Payment Failure,Medium,Priya,Email,2025-09-27,2025-09-29 00:00:00,2025-09-28 15:00:00,Closed,39.0,0,I would like an update on my ticket.,3
TKT-02385,CUST-1943,Account Management,Bug Report,Low,Mia,Phone,2025-11-25,2025-11-28 00:00:00,,Open,,1,The issue was handled well.,5
TKT-02386,CUST-1429,Shipping,Bug Report,Medium,Liam,Web Form,2025-05-10,2025-05-12 00:00:00,2025-05-12 23:00:00,Closed,71.0,0,I would like an update on my ticket.,4
TKT-02387,CUST-1898,Account Management,Refund Delay,Low,Ethan,Phone,2025-03-28,2025-03-31 00:00:00,2025-03-30 11:00:00,Closed,59.0,1,This issue is affecting my work and I am unhappy.,2
TKT-02388,CUST-1000,Technical Support,Account Verification,High,Sarah,Web Form,2025-05-11,2025-05-12 00:00:00,,Open,,1,I need help with my account.,4
TKT-02389,CUST-1724,Billing,Subscription Cancellation,High,David,Email,2025-03-07,2025-03-08 00:00:00,,Open,,0,I am having an issue and need assistance.,3
TKT-02390,CUST-1523,Technical Support,Product Question,Medium,Liam,Phone,2025-03-24,2025-03-26 00:00:00,2025-03-26 09:00:00,Closed,57.0,0,I appreciate the quick response.,4
TKT-02391,CUST-1666,Shipping,Late Delivery,Low,Liam,Chat,2025-05-15,2025-05-18 00:00:00,2025-05-17 16:00:00,Closed,64.0,1,Can you check the status of my request?,3
TKT-02392,CUST-1251,Account Management,Bug Report,Critical,Liam,Chat,2025-12-21,2025-12-21 08:00:00,2025-12-22 14:00:00,Escalated,38.0,0,The issue was handled well.,4
TKT-02393,CUST-1645,Technical Support,Account Verification,Low,David,Phone,2025-05-25,2025-05-28 00:00:00,2025-05-27 07:00:00,Closed,55.0,3,The support team has been helpful so far.,4
TKT-02394,CUST-1801,Product Support,Account Verification,Low,Ethan,Email,2025-03-23,2025-03-26 00:00:00,2025-03-24 17:00:00,Closed,41.0,5,This issue is affecting my work and I am unhappy.,2
TKT-02395,CUST-1628,Account Management,Product Question,Low,Sarah,Phone,2025-08-22,2025-08-25 00:00:00,2025-08-24 12:00:00,Closed,60.0,1,I appreciate the quick response.,4
TKT-02396,CUST-1196,Shipping,Subscription Cancellation,Low,Noah,Email,2025-01-26,2025-01-29 00:00:00,2025-01-27 05:00:00,Closed,29.0,0,I need help with my account.,3
TKT-02397,CUST-1017,Technical Support,Account Verification,Medium,Noah,Chat,2025-07-06,2025-07-08 00:00:00,,Open,,0,The issue was handled well.,5
TKT-02398,CUST-1834,Account Management,Late Delivery,High,Sarah,Email,2025-07-17,2025-07-18 00:00:00,2025-07-19 01:00:00,Closed,49.0,5,I am tired of waiting for a response.,2
TKT-02399,CUST-1255,Product Support,Product Question,Medium,Noah,Web Form,2025-05-27,2025-05-29 00:00:00,2025-05-28 15:00:00,Closed,39.0,1,I want to cancel if this is not resolved today.,2
TKT-02400,CUST-1634,Billing,Late Delivery,Medium,Ava,Web Form,2025-10-18,2025-10-20 00:00:00,2025-10-21 06:00:00,Closed,78.0,0,I am tired of waiting for a response.,3
TKT-02401,CUST-1911,Technical Support,Product Question,Medium,Noah,Chat,2025-07-11,2025-07-13 00:00:00,2025-07-13 03:00:00,Escalated,51.0,1,I want to cancel if this is not resolved today.,3
TKT-02402,CUST-1442,Product Support,Subscription Cancellation,High,David,Email,2025-07-16,2025-07-17 00:00:00,2025-07-18 03:00:00,Closed,51.0,2,I am having an issue and need assistance.,4
TKT-02403,CUST-1507,Shipping,Bug Report,Low,Ava,Email,2025-05-13,2025-05-16 00:00:00,2025-05-15 08:00:00,Closed,56.0,3,I want to cancel if this is not resolved today.,2
TKT-02404,CUST-1462,Product Support,Bug Report,Medium,Ethan,Email,2025-02-05,2025-02-07 00:00:00,2025-02-08 23:00:00,Closed,95.0,2,I appreciate the quick response.,5
TKT-02405,CUST-1507,Billing,Account Verification,Medium,Mia,Phone,2025-01-23,2025-01-25 00:00:00,2025-01-26 22:00:00,Closed,94.0,1,I have contacted support multiple times and nobody has helped me.,3
TKT-02406,CUST-1821,Technical Support,Subscription Cancellation,High,Sarah,Email,2025-12-11,2025-12-12 00:00:00,2025-12-12 17:00:00,Closed,41.0,0,I would like an update on my ticket.,3
TKT-02407,CUST-1778,Billing,Payment Failure,High,David,Web Form,2025-06-15,2025-06-16 00:00:00,2025-06-17 02:00:00,Closed,50.0,1,This is very frustrating and I need this fixed immediately.,1
TKT-02408,CUST-1709,Product Support,Payment Failure,Medium,David,Email,2025-07-01,2025-07-03 00:00:00,2025-07-03 14:00:00,Closed,62.0,1,Please help me understand what happened.,3
TKT-02409,CUST-1417,Shipping,Bug Report,High,Sarah,Email,2025-08-04,2025-08-05 00:00:00,2025-08-06 02:00:00,Closed,50.0,0,This issue is affecting my work and I am unhappy.,2
TKT-02410,CUST-1928,Billing,Bug Report,Medium,David,Phone,2025-03-03,2025-03-05 00:00:00,2025-03-04 23:00:00,Closed,47.0,0,Can you check the status of my request?,4
TKT-02411,CUST-1865,Shipping,Login Issue,Medium,David,Web Form,2025-11-07,2025-11-09 00:00:00,2025-11-07 16:00:00,Closed,16.0,0,I want to cancel if this is not resolved today.,2
TKT-02412,CUST-1506,Shipping,Payment Failure,Medium,Priya,Web Form,2025-10-20,2025-10-22 00:00:00,2025-10-22 12:00:00,Closed,60.0,0,I am having an issue and need assistance.,3
TKT-02413,CUST-1288,Billing,Subscription Cancellation,High,Sarah,Chat,2025-04-03,2025-04-04 00:00:00,2025-04-05 19:00:00,Closed,67.0,0,This is very frustrating and I need this fixed immediately.,2
TKT-02414,CUST-1683,Account Management,Refund Delay,Low,Sarah,Chat,2025-02-25,2025-02-28 00:00:00,2025-03-02 04:00:00,Closed,124.0,1,I need help with my account.,4
TKT-02415,CUST-1465,Shipping,Account Verification,High,Ava,Web Form,2025-03-18,2025-03-19 00:00:00,2025-03-18 18:00:00,Closed,18.0,1,I am having an issue and need assistance.,4
TKT-02416,CUST-1875,Shipping,Payment Failure,Medium,Priya,Chat,2025-11-08,2025-11-10 00:00:00,2025-11-09 23:00:00,Closed,47.0,0,Thanks for helping me with this issue.,4
TKT-02417,CUST-1699,Technical Support,Product Question,Low,Liam,Chat,2025-06-07,2025-06-10 00:00:00,,Open,,5,I am having an issue and need assistance.,3
TKT-02418,CUST-1517,Technical Support,Bug Report,High,Noah,Email,2025-10-13,2025-10-14 00:00:00,2025-10-15 11:00:00,Closed,59.0,3,I want to cancel if this is not resolved today.,2
TKT-02419,CUST-1828,Account Management,Late Delivery,Medium,David,Chat,2025-11-29,2025-12-01 00:00:00,2025-11-29 21:00:00,Closed,21.0,0,I would like an update on my ticket.,3
TKT-02420,CUST-1344,Technical Support,Payment Failure,Medium,Sarah,Chat,2025-07-20,2025-07-22 00:00:00,2025-07-22 18:00:00,Closed,66.0,0,I am having an issue and need assistance.,4
TKT-02421,CUST-1159,Billing,Account Verification,Low,Ethan,Email,2025-03-30,2025-04-02 00:00:00,2025-04-04 06:00:00,Closed,126.0,1,I need help with my account.,3
TKT-02422,CUST-1412,Shipping,Bug Report,Low,Ethan,Phone,2025-08-01,2025-08-04 00:00:00,,Open,,2,I have contacted support multiple times and nobody has helped me.,2
TKT-02423,CUST-1512,Product Support,Product Question,Medium,Ethan,Email,2025-03-06,2025-03-08 00:00:00,,Open,,1,I want to cancel if this is not resolved today.,1
TKT-02424,CUST-1251,Shipping,Late Delivery,High,Liam,Chat,2025-01-03,2025-01-04 00:00:00,2025-01-03 11:00:00,Closed,11.0,0,I would like an update on my ticket.,3
TKT-02425,CUST-1859,Account Management,Login Issue,Medium,David,Web Form,2025-07-31,2025-08-02 00:00:00,2025-08-01 01:00:00,Escalated,25.0,2,This issue is affecting my work and I am unhappy.,1
TKT-02426,CUST-1878,Product Support,Bug Report,Medium,Ava,Chat,2025-10-16,2025-10-18 00:00:00,,Open,,0,I am tired of waiting for a response.,3
TKT-02427,CUST-1916,Shipping,Product Question,Medium,Sarah,Web Form,2025-02-09,2025-02-11 00:00:00,2025-02-12 05:00:00,Closed,77.0,0,I have contacted support multiple times and nobody has helped me.,3
TKT-02428,CUST-1774,Product Support,Login Issue,Medium,David,Web Form,2025-08-16,2025-08-18 00:00:00,2025-08-17 08:00:00,Closed,32.0,1,I am tired of waiting for a response.,3
TKT-02429,CUST-1722,Technical Support,Payment Failure,High,Noah,Phone,2025-02-14,2025-02-15 00:00:00,2025-02-14 21:00:00,Closed,21.0,2,Please help me understand what happened.,3
TKT-02430,CUST-1966,Product Support,Product Question,Medium,Ethan,Chat,2025-01-01,2025-01-03 00:00:00,2025-01-01 11:00:00,Escalated,11.0,2,I would like an update on my ticket.,3
TKT-02431,CUST-1917,Billing,Late Delivery,Low,Sarah,Web Form,2025-09-02,2025-09-05 00:00:00,2025-09-04 22:00:00,Closed,70.0,0,I am having an issue and need assistance.,3
TKT-02432,CUST-1500,Account Management,Bug Report,Medium,Ava,Web Form,2025-11-24,2025-11-26 00:00:00,,Open,,1,Can you check the status of my request?,4
TKT-02433,CUST-1435,Account Management,Refund Delay,Medium,Sarah,Web Form,2025-04-14,2025-04-16 00:00:00,,Open,,0,I am tired of waiting for a response.,2
TKT-02434,CUST-1990,Product Support,Product Question,High,Liam,Email,2025-07-01,2025-07-02 00:00:00,2025-07-02 07:00:00,Closed,31.0,3,I need help with my account.,3
TKT-02435,CUST-1313,Product Support,Late Delivery,Medium,Sarah,Chat,2025-06-11,2025-06-13 00:00:00,,Open,,1,I would like an update on my ticket.,3
TKT-02436,CUST-1214,Billing,Login Issue,High,Sarah,Email,2025-06-11,2025-06-12 00:00:00,2025-06-13 10:00:00,Closed,58.0,3,I need help with my account.,4
TKT-02437,CUST-1618,Product Support,Bug Report,Medium,Ethan,Chat,2025-11-19,2025-11-21 00:00:00,2025-11-23 10:00:00,Closed,106.0,1,I have contacted support multiple times and nobody has helped me.,3
TKT-02438,CUST-1670,Shipping,Login Issue,Low,David,Web Form,2025-09-12,2025-09-15 00:00:00,2025-09-12 20:00:00,Closed,20.0,4,Can you check the status of my request?,4
TKT-02439,CUST-1064,Technical Support,Bug Report,Medium,Noah,Email,2025-10-26,2025-10-28 00:00:00,,Open,,0,I would like an update on my ticket.,4
TKT-02440,CUST-1861,Technical Support,Bug Report,Medium,Ava,Chat,2025-03-13,2025-03-15 00:00:00,2025-03-18 05:00:00,Escalated,125.0,0,Please help me understand what happened.,3
TKT-02441,CUST-1540,Product Support,Bug Report,High,Noah,Chat,2025-06-08,2025-06-09 00:00:00,2025-06-10 17:00:00,Closed,65.0,1,Can you check the status of my request?,3
TKT-02442,CUST-1955,Billing,Account Verification,Medium,Mia,Chat,2025-11-21,2025-11-23 00:00:00,2025-11-23 09:00:00,Closed,57.0,0,Thanks for helping me with this issue.,5
TKT-02443,CUST-1862,Shipping,Login Issue,Medium,Noah,Chat,2025-04-25,2025-04-27 00:00:00,2025-04-25 17:00:00,Closed,17.0,0,Please help me understand what happened.,4
TKT-02444,CUST-1034,Account Management,Product Question,Low,Mia,Chat,2025-01-18,2025-01-21 00:00:00,2025-01-19 17:00:00,Escalated,41.0,5,Please help me understand what happened.,4
TKT-02445,CUST-1777,Shipping,Late Delivery,Low,Ava,Chat,2025-08-02,2025-08-05 00:00:00,2025-08-02 13:00:00,Closed,13.0,0,This is very frustrating and I need this fixed immediately.,2
TKT-02446,CUST-1714,Product Support,Product Question,Medium,Mia,Web Form,2025-06-15,2025-06-17 00:00:00,2025-06-17 19:00:00,Escalated,67.0,0,This issue is affecting my work and I am unhappy.,2
TKT-02447,CUST-1830,Shipping,Login Issue,Medium,Priya,Phone,2025-04-28,2025-04-30 00:00:00,2025-04-30 05:00:00,Closed,53.0,2,I am tired of waiting for a response.,3
TKT-02448,CUST-1322,Product Support,Late Delivery,Critical,David,Chat,2025-08-03,2025-08-03 08:00:00,,Open,,0,Thanks for helping me with this issue.,4
TKT-02449,CUST-1676,Account Management,Product Question,High,Liam,Phone,2025-02-08,2025-02-09 00:00:00,,Open,,1,I appreciate the quick response.,4
TKT-02450,CUST-1052,Account Management,Refund Delay,Critical,Liam,Chat,2025-02-04,2025-02-04 08:00:00,2025-02-05 23:00:00,Closed,47.0,0,I would like an update on my ticket.,4
TKT-02451,CUST-1285,Technical Support,Subscription Cancellation,High,David,Web Form,2025-04-14,2025-04-15 00:00:00,2025-04-17 03:00:00,Closed,75.0,0,I am tired of waiting for a response.,1
TKT-02452,CUST-1984,Shipping,Product Question,Low,Noah,Phone,2025-06-22,2025-06-25 00:00:00,2025-06-25 00:00:00,Closed,72.0,1,The support team has been helpful so far.,4
TKT-02453,CUST-1957,Shipping,Late Delivery,Medium,Sarah,Email,2025-12-07,2025-12-09 00:00:00,2025-12-09 09:00:00,Closed,57.0,1,This issue is affecting my work and I am unhappy.,3
TKT-02454,CUST-1423,Account Management,Subscription Cancellation,Medium,Mia,Chat,2025-11-20,2025-11-22 00:00:00,2025-11-20 11:00:00,Closed,11.0,0,Please help me understand what happened.,3
TKT-02455,CUST-1522,Product Support,Login Issue,Medium,Liam,Email,2025-11-09,2025-11-11 00:00:00,2025-11-10 06:00:00,Closed,30.0,2,This is very frustrating and I need this fixed immediately.,1
